hash,elapsed_time,age,evaluation_status,evaluation_year,evaluation_start_time,tree,error_string,pickle,"FullDataSet False Positives","FullDataSet False Negatives","FullDataSet Num Elements"
13714e63cb5c9403988ce6cf233bfbd15ab036cec7c3ce07d243dad7e99743b7,5.54136,1,WAITING_FOR_MASTER,22,"2019-10-20 13:01:05","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.1), myIntAdd(3, greaterThanEqual(-0.9988503983743389, 0.01)), ifThenElseFloat(lessThanOrEqual(-1.886348672533662, 100.0), myFloatMult(0.01, 0.01), passFloat(-1.3031286610493775)))",NULL,...,11.8,46.6,48
138bce9c7e3a41adc15c22170e60330731a86e3039ee943edc033aefd39c0e39,5.5414,1,EVALUATED,13,"2019-10-19 23:19:15","myBartlett(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), falseBool, 4), passTriState(2), 10.0), 1)",NULL,...,55,39.8,39
13be5619d984c554d676cb0b0150605c675c53c6d0bd9cab01fa81eb02eba6a9,6.94495,1,EVALUATED,21,"2019-10-20 09:09:05","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(myAnd(greaterThan(0.1, 0.1), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(1.1723367206226474, 0.1)), lessThan(passFloat(10.0), passFloat(-2.0163054353169763)), passBool(myAnd(falseBool, falseBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(3.7140116817104634, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,17.8,20.2,73
14f66524f719ac1cc64b10610e9d7adbcf34d4d6daa9f408be84936c71967038,5.53334,1,EVALUATED,22,"2019-10-20 12:08:35","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 100.0), myIntAdd(3, falseBool), myFloatAdd(myIntToFloat(32), -3.299951679244005))",NULL,...,19,58.4,38
14fd48286a27b9af1cfb370d1f2f3c1f6c7c74952e74611f015ea36fc8ea1c2b,5.57174,1,EVALUATED,14,"2019-10-19 23:45:17","AdaBoostLearner(ARG0, learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), myIntDiv(myAnd(passBool(myNot(trueBool)), myNot(myNot(falseBool))), myIntDiv(ifThenElseBool(notEqual(0.1, 100.0), lessThan(10.0, 3.0766988228034524), ifThenBool(trueBool, trueBool)), ifThenElseBool(notEqual(0.4830317834999054, 100.0), myOr(falseBool, falseBool), myAnd(trueBool, falseBool)))), 0.1)",NULL,...,15.6,21.6,69
157164ac4435951714021c2e73fcd509f217dac70969c4d520508143499949e4,7.5465,1,EVALUATED,17,"2019-10-20 02:59:40","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), ifThenFloat(trueBool, 0.01)), myIntAdd(3, passBool(trueBool)), myFloatDiv(0.1, 0.1))",NULL,...,16,19.4,44
174aa536d551bf9e7b8b77ee7295b6894aad46ee825152e8ca897e660c9a7873,5.54774,1,EVALUATED,18,"2019-10-20 02:58:29","AdaBoostLearner(ARG0, ModifyLearnerFloat(ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 0.01), myIntAdd(3, trueBool), myFloatDiv(0.1, 0.1))",NULL,...,10.6,47.8,37
18846cc902c6aa0bbf9df39c01ac8381090769c8114b9007f2ea83d852835e2e,6.848,1,EVALUATED,16,"2019-10-20 06:30:04","AdaBoostLearner(myCosine(ARG0, 1), learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 2, 0.01)",NULL,...,11.6,21.4,34
188c2c7cbb995e18754fecdbadd8d14a7ce8bfb013fbf6ecc9c695a05ac9fc8a,1893.16,1,WAITING_FOR_MASTER,23,"2019-10-20 13:04:16","BaggedLearner(myFlatTop(ARG0, passTriState(0)), ModifyLearnerBool(ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), ifThenElseFloat(falseBool, 0.01, 1.6308716117269775)), trueBool))",NULL,...,16.2,21.8,31
19169fb8215f3b6518989972711ab28cb361e6f5b9d9d2fd9d070cba2e83c300,5.54952,1,EVALUATED,21,"2019-10-20 12:19:49","AdaBoostLearner(myFlatTop(ARG0, 1), learnerType('Bayes', None), myFloatToInt(1.0), myFloatDiv(0.1, 10.0))",NULL,...,18.8,19,28
198dcf0a056e6f12f25145bda6a5e5401f6810f487214fa3de2cb9aa8584d914,5.54621,1,WAITING_FOR_MASTER,23,"2019-10-20 13:01:05","AdaBoostLearner(myProd(ARG0, 2), ModifyLearnerFloat(learnerType('Bayes', None), 0.01), myIntAdd(3, falseBool), myFloatDiv(myFloatSub(1.0, 0.1), 0.1))",NULL,...,43.6,27.4,29
19aa7357f024805b1fb364fde09acd12a77e0891ff0f5df78c90b31b1b37db3c,5.90752,1,EVALUATED,20,"2019-10-20 05:42:42","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('LogR', {'penalty': 0, 'C': 1.0}), falseBool, 5), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,6.6,48.4,31
19c570599f639b3733d229ab359319e7dc2addfb52a48c091aa105b7d9204453,5.5936,1,EVALUATED,22,"2019-10-20 12:17:28","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), myIntAdd(3, lessThan(myFloatMult(myFloatMult(0.1, -0.772249516235723), myFloatMult(0.1, 10.0)), myFloatSub(myFloatDiv(1.0, -2.4384036932989552), myFloatMult(0.01, 0.01)))), myFloatDiv(0.1, 0.1))",NULL,...,10.6,47.8,44
1a92ed7933c88b4568e0e02763a0ca0bfc51fe300e356d04e06ca86110fbd376,5.44859,1,EVALUATED,15,"2019-10-20 02:29:38","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), -3.6067369281004282), 5, myFloatDiv(0.1, 0.1))",NULL,...,18,19.6,37
1ab7d2585b2b0e5a7cb54563e2047e59e428f7319b5190e0f8383141ddaaf7d9,5.54623,1,EVALUATED,13,"2019-10-19 23:26:32","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(1, passBool(trueBool)), myFloatMult(myIntToFloat(2), myFloatAdd(0.1, 0.01)))",NULL,...,13.6,22.8,44
1b1da72695a240ae864fe0a23e324011633380bd12f08b23869719fdcadca09e,5.6922,1,WAITING_FOR_MASTER,19,"2019-10-20 13:01:05","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), falseBool, 5), passTriState(1), myIntToFloat(64)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(1)))",NULL,...,16.2,21.8,36
1b3849fca3c84afc3f619e8a881dbdeeb2a7bd4d89dccbaefd2fe9d11fc75768,6.58741,1,EVALUATED,18,"2019-10-20 03:01:42","myBartlett(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), falseBool, 150), 1, 10.0), 0)",NULL,...,18.8,19,39
1b6d1e0a3379a8ed83e23f277aa81eb0935a09e8d85e4578c7aff52d1f1ef609,5.4781,1,WAITING_FOR_MASTER,23,"2019-10-20 12:56:53","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(ModifyLearnerList(learnerType('Trees', {'criterion': 0, 'splitter': 0}), [1, -1]), falseBool, 5), passTriState(2), myIntToFloat(64)), passFloat(myFloatAdd(100.0, 1.0)), passTriState(passTriState(0)))",NULL,...,18,42.6,51
1b9adb67ff0b244c6c4e843bf69b605727fc578e61230117b87a9a3ac175f010,216.634,1,EVALUATED,0,"2019-10-19 20:49:52","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), falseBool, 5), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,18.8,19,35
1bf9c4be3b6d0586f699238c2d3c2e3b54770f726b0f097a5ac21ba6f4ec6f3b,48.4176,1,EVALUATED,22,"2019-10-20 09:30:17","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), 100, myFloatDiv(myFloatDiv(0.1, 0.1), 1.0))",NULL,...,17.4,17.6,31
1c1e235cadde66a50f23e174992f657879b6a0e6c040704472032cc9e9289cd0,5.50567,1,EVALUATED,20,"2019-10-20 12:12:17","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), learnerType('Bayes', None), passTriState(2), myFloatDiv(0.1, 0.1)), passFloat(0.01), passTriState(passTriState(0)))",NULL,...,103.6,7.4,55
1c3f78d032cd0d2a8b38815b28abe5f4e5fb48da3d091bef949ead68cab0801f,7.67144,1,EVALUATED,21,"2019-10-20 12:31:11","AdaBoostLearner(myProd(ARG0, 0), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 2.4260340707091643), 0, myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,29
1ca359b6a90fbfceee8ac7a5478a36a032760469f2f897372646366f1615eeca,5.52671,1,EVALUATED,16,"2019-10-20 02:42:19","AdaBoostLearner(myArcTangentMath(ARG0, 1), ModifyLearnerList(learnerType('Trees', {'criterion': 0, 'splitter': 0}), [1, -1]), myFloatToInt(1.0), myFloatDiv(100.0, 10.0))",NULL,...,19.4,20,23
1cfd3fe8806fd659f07131702b6d7cd8cf3176a3ada7997602f7b53dd581f6e2,5.56972,1,EVALUATED,22,"2019-10-20 09:34:29","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), myIntAdd(myAnd(lessThanOrEqual(myFloatSub(myIntToFloat(equal(0.1, 0.1)), ifThenElseFloat(passBool(falseBool), myFloatSub(1.0, 0.1), myFloatAdd(0.01, 1.0))), ifThenElseFloat(equal(myFloatAdd(1.0, 100.0), myFloatMult(0.1, 1.0)), myFloatSub(myFloatAdd(100.0, 10.0), myFloatAdd(1.0, -0.5526309139303018)), myFloatMult(myFloatDiv(0.01, 10.0), myFloatDiv(1.0, 100.0)))), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(-3.279641282248301, 0.1)), lessThan(passFloat(10.0), passFloat(-2.0163054353169763)), passBool(myAnd(falseBool, falseBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(-4.942363516787686, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,5.8,50.8,119
1df2d9bb7270aa2957c413df3c78f3191a87506e03d42bd99ca4e762659117ac,11.6229,1,EVALUATED,21,"2019-10-20 12:16:18","AdaBoostLearner(myRichardsonLucy(myArcTangentMath(ARG0, 1), 7, 0), ModifyLearnerList(learnerType('Trees', {'criterion': 0, 'splitter': 0}), [1, -1]), 128, 0.01)",NULL,...,36.2,27.6,33
1e3e5f78585f0a1eb1f57cf39bfceef5bf1db610889c97b5218734342b66096a,10.649,1,EVALUATED,17,"2019-10-20 03:47:45","AdaBoostLearner(myProd(ARG0, 2), ModifyLearnerFloat(ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 100, 255), 0.01), myIntAdd(3, falseBool), myFloatDiv(0.1, 10.0))",NULL,...,15.6,19.2,35
1e43aa402dec9c3d9503b0382ca5a66e7c777a48eee4da9bb9a2f1b1db8a749b,96.7969,1,WAITING_FOR_MASTER,23,"2019-10-20 13:21:47","BaggedLearner(myBartlettHann(ARG0, 1), learnerType('Blup', None))",NULL,...,16,36.2,31
1e5896db03112d10f74ddc4c701fc7bc83294f816789d2aa1a46e35fa9b16142,100.837,1,EVALUATED,13,"2019-10-19 23:19:15","BaggedLearner(myFlatTop(ARG0, 1), ModifyLearnerFloat(learnerType('Blup', None), ifThenElseFloat(falseBool, 0.01, 0.013673921758146967)))",NULL,...,16,36.2,35
1f5281986c907fce6aed57673d1492a502a452fca383901c6327400ed46f4a8e,99.7657,1,WAITING_FOR_MASTER,23,"2019-10-20 13:21:47","BaggedLearner(myFlatTop(ARG0, 0), learnerType('Blup', None))",NULL,...,18.2,26.2,22
1f5b44d92bf058e952c09629f456ca544ff8785cb9e949f6a358355da39a5a95,5.45817,1,EVALUATED,10,"2019-10-19 22:52:31","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('Bayes', None), falseBool, 4), passTriState(1), myIntToFloat(9)), passFloat(0.01), passTriState(passTriState(0)))",NULL,...,18.8,19,56
2016fe9c5b958f05f07894ab5d884c89c9f8a635e2c3bdf262a2c9bf8bca4267,5.52836,1,EVALUATED,22,"2019-10-20 12:19:49","AdaBoostLearner(ARG0, learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), myIntDiv(myAnd(passBool(myNot(trueBool)), myNot(myNot(falseBool))), myIntDiv(ifThenElseBool(notEqual(0.1, 100.0), lessThan(myFloatAdd(ifThenElseFloat(lessThanOrEqual(1.0, 1.0), myFloatMult(0.01, 0.1), myFloatMult(1.0, 10.0)), 0.1), 3.0766988228034524), ifThenBool(trueBool, trueBool)), ifThenElseBool(notEqual(0.4830317834999054, 100.0), myOr(falseBool, falseBool), myAnd(trueBool, falseBool)))), 0.1)",NULL,...,15.6,21.6,80
20197f600ef481b5ed65f6d19188c49ad7d1067fe8a65f942ab9c948e9f3bcee,5.52179,1,WAITING_FOR_MASTER,21,"2019-10-20 12:59:54","AdaBoostLearner(ARG0, ModifyLearnerFloat(ModifyLearnerInt(learnerType('LogR', {'penalty': 0, 'C': 1.0}), falseBool, 5), 10.0), 4, myFloatDiv(0.1, 0.1))",NULL,...,15.8,21.6,31
204ab04b8c1c58b81a4c11c344e5cf56dbe57244ff7285b0477b40d926d737f2,103.07,1,WAITING_FOR_MASTER,23,"2019-10-20 13:39:09","BaggedLearner(myBSpline(ARG0, 5, 0), ModifyLearnerFloat(learnerType('Blup', None), 100.0))",NULL,...,16,36.2,34
206165407c008540919f539f22d30ae084643bbedadb700f5108eade0573505e,6.5883,1,EVALUATED,18,"2019-10-20 03:01:42","AdaBoostLearner(ARG0, learnerType('Bayes', None), 128, 0.1)",NULL,...,16.2,19.8,32
21ac0536e23688e93b178135faed369c44d1560f6f3b299f6d28900939c1a8be,5.49787,1,EVALUATED,15,"2019-10-20 03:00:31","myBartlett(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), learnerType('Bayes', None), passTriState(2), 10.0), 1)",NULL,...,55,39.8,36
221bd736c27246b10f3286280b7053b960c6e76197d7e430996be72603e4562a,56.0765,1,EVALUATED,18,"2019-10-20 03:51:46","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 0.01), myIntAdd(6365, myAnd(trueBool, trueBool)), myFloatDiv(0.1, 0.1))",NULL,...,17.4,19.6,29
22346fe1a52c02be003fd6817138adaecb28c261fd7c35682ec51d1e8ce2cf64,5.52296,1,EVALUATED,20,"2019-10-20 05:21:55","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Boosting', {'learning_rate': 0.1, 'n_estimators': 100, 'max_depth': 3}), 0.01), myIntAdd(3, falseBool), 0.1)",NULL,...,8.2,24.8,35
224deadbb0d4d6a6de354cb6956cbf34f4178fecdbd3ba93caa28bf5a2b5c55d,5.51434,1,EVALUATED,20,"2019-10-20 06:30:04","AdaBoostLearner(ARG0, learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), 2, myFloatAdd(myFloatSub(10.0, 1.0), myFloatSub(0.15758621396495442, 0.1)))",NULL,...,93.6,46.6,46
22fb6a68c2f3976e6e4f1c766de9cc1816bd1b3f277f3426b34f72c6aa7e6e4d,5.53972,1,EVALUATED,20,"2019-10-20 08:15:08","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 0.01), 3, myIntToFloat(9))",NULL,...,24.4,45,33
231cf65ff1120c61243c600de661d1565ef38f17cc557bf9b9e761de179cc4c1,5.48416,1,WAITING_FOR_MASTER,22,"2019-10-20 13:27:38","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(myAnd(greaterThan(0.1, 0.1), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(1.1723367206226474, 0.1)), lessThan(passFloat(10.0), passFloat(-2.0163054353169763)), passBool(myAnd(myOr(trueBool, falseBool), falseBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(3.7140116817104634, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,17.8,20.2,73
231d5e5448bae8f7f2f8b613f5e25f68bdb1ebfd8b2f7e398a4ebff832e369c0,5.71585,1,EVALUATED,17,"2019-10-20 05:15:33","AdaBoostLearner(myProd(ARG0, 1), learnerType('LogR', {'penalty': 0, 'C': 1.0}), 64, myFloatDiv(0.1, 0.1))",NULL,...,15.8,22,25
23484100ba4649fd67cbed245f73200235cfe4c91e81023def0e2dc720958839,2765.52,1,WAITING_FOR_MASTER,21,"2019-10-20 12:09:16","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 100.0), passInt(3727), myFloatDiv(10.0, 10.0))",NULL,...,17.2,19.8,33
24712126d0df0dc703ce0050e010dd2bc70c609b376efdea03827367a92aece7,5.52009,1,EVALUATED,15,"2019-10-20 02:45:11","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Bayes', None), 0.01), myIntAdd(3, trueBool), myFloatDiv(0.1, 0.1))",NULL,...,67.4,26.2,27
24c124fb9dbc7b0ecc8d19addfac8042be7adef5c2dae9a03597f2e520bd0815,5.5793,1,EVALUATED,13,"2019-10-19 23:18:35","AdaBoostLearner(myProd(ARG0, 0), learnerType('LogR', {'penalty': 0, 'C': 1.0}), myIntAdd(3, greaterThanEqual(myIntToFloat(0), myFloatMult(-3.172799361079024, 0.15758621396495442))), myFloatDiv(0.1, 0.1))",NULL,...,0,68.4,33
26741aa2c2d5172794f37f5679baa3e5f0306fcbeff35bd4d8bca79040364043,10.8888,1,EVALUATED,20,"2019-10-20 12:16:18","AdaBoostLearner(ARG0, learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), 7, 0.1)",NULL,...,14.8,18.8,38
270e2aa68755c9fedeb12066bb36cbe679f85aa2cd8640fba753062a2bf7e4bc,8.08233,1,EVALUATED,17,"2019-10-20 02:50:04","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 4), passTriState(1), myIntToFloat(9)), myFloatMult(passFloat(0.01), 100.0), passTriState(passTriState(0)))",NULL,...,15,18.8,62
27a04eb24f707efe12c98655f22b03de198929adef324855fad06a4d1237b88a,5.4713,1,WAITING_FOR_MASTER,21,"2019-10-20 13:21:47","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 100.0, 1), ModifyLearnerInt(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), falseBool, 4), passTriState(1), myIntToFloat(64)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(0)))",NULL,...,16.2,21.8,44
27bdff3cd932cba54c08551d49a0806f5f2d7069f7dda93b98352c6115b7ec88,147.761,1,EVALUATED,14,"2019-10-19 23:27:13","AdaBoostLearner(myFlatTop(ARG0, passTriState(0)), ModifyLearnerFloat(learnerType('SVM', {'C': 1.0, 'kernel': 0}), 100.0), passInt(3727), myFloatDiv(0.1, 10.0))",NULL,...,6.8,51,37
27bf470eeb867e1cb1a408f93742a8f8a7669fcc8a17f73555fbae0dd0cf5bd5,12.6717,1,EVALUATED,19,"2019-10-20 05:20:04","mySupersampling(BaggedLearner(ARG0, learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0})), 10.0, 3, 0)",NULL,...,14,18.8,36
28090c6d1eb9f7139a68f888eec300230410e08a25eaf0442beba0216f48700f,8.83799,1,EVALUATED,16,"2019-10-20 02:26:55","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 0.1, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 4), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(1)))",NULL,...,15,18.8,35
282400f21fc620cee287a3bf46a69a595c95385b5c2140016687bef352414414,5.53662,1,EVALUATED,22,"2019-10-20 12:17:28","AdaBoostLearner(ARG0, learnerType('Trees', {'criterion': 0, 'splitter': 0}), 2, myFloatAdd(myFloatSub(10.0, 3.950686757004913), myFloatSub(-1.7432721092379957, 0.1)))",NULL,...,17,25.8,51
2852c6038a8f9cf24b87ac0232d413f4d4e03e8c1a233bacb20acca4d0b7c873,5.48239,1,EVALUATED,19,"2019-10-20 03:53:47","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), myIntAdd(3, greaterThanEqual(-0.9988503983743389, 0.01)), myFloatDiv(0.1, 0.1))",NULL,...,10.6,47.8,43
287e2b9d9dfcc480dd823fcf0cb0c3f4cc5c41ed6581ca76a9d827a8df904cd5,5.56288,1,EVALUATED,20,"2019-10-20 05:41:01","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(3, greaterThan(myFloatMult(0.01, myFloatSub(10.0, 0.1)), 100.0)), myFloatDiv(0.1, 0.1))",NULL,...,16.4,22.8,33
28863a62ffc873b9e7519f8e004e4d3aa03f9319579122a58ec6ad1420b0a47e,22.7335,1,EVALUATED,2,"2019-10-19 20:20:37","AdaBoostLearner(myArcTangentMath(ARG0, 1), ModifyLearnerList(learnerType('Trees', {'criterion': 0, 'splitter': 0}), [1, -1]), passInt(0), myFloatDiv(100.0, 10.0))",NULL,...,23.4,22.8,27
28aeed49eed569d1a0339f2b0e2c4e437d665eaa4ef0c1142fdeadeea02156d5,5.57116,1,EVALUATED,14,"2019-10-19 23:46:18","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(myAnd(lessThanOrEqual(myFloatSub(myIntToFloat(equal(0.1, 0.1)), ifThenElseFloat(passBool(falseBool), myFloatSub(1.0, 0.1), myFloatAdd(0.01, 1.0))), ifThenElseFloat(equal(myFloatAdd(1.0, 100.0), myFloatMult(0.1, 1.0)), myFloatSub(myFloatAdd(100.0, 10.0), myFloatAdd(1.0, -0.5526309139303018)), myFloatMult(myFloatDiv(0.01, 10.0), myFloatDiv(1.0, 100.0)))), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(-3.279641282248301, 0.1)), lessThan(passFloat(10.0), passFloat(-2.0163054353169763)), passBool(myAnd(falseBool, falseBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(-4.942363516787686, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,17.8,20.2,96
28fe0673f7e95b29a872badbd660ccdc475d8209a454ac60a5350f11d4bdfad4,5.45762,1,EVALUATED,16,"2019-10-20 04:00:19","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(myAnd(lessThanOrEqual(myFloatSub(myIntToFloat(equal(0.1, 0.1)), ifThenElseFloat(passBool(falseBool), myFloatSub(1.0, 0.1), myFloatAdd(0.01, 1.0))), ifThenElseFloat(equal(myFloatAdd(1.0, 100.0), myFloatMult(0.1, 1.0)), myFloatSub(myFloatAdd(100.0, 10.0), myFloatAdd(1.0, -0.5526309139303018)), myFloatMult(myFloatDiv(0.01, 10.0), myFloatDiv(1.0, 100.0)))), ifThenElseBool(trueBool, ifThenElseBool(myOr(ifThenElseBool(falseBool, trueBool, trueBool), lessThan(4.6593976340629535, 0.1)), lessThan(passFloat(10.0), passFloat(-4.099950019651403)), passBool(myAnd(falseBool, falseBool))), trueBool)), equal(myFloatMult(100.0, 10.0), myFloatAdd(-0.1720087790309499, 100.0))), myFloatDiv(0.1, 0.1))",NULL,...,17.8,20.2,96
29b3415269e4fe2eb5e7bf8f260af805ea211572257cd5bfe1f12244bdd363be,5.54004,1,EVALUATED,22,"2019-10-20 12:30:10","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 10.0), myIntAdd(falseBool, trueBool), myFloatDiv(0.1, 0.1))",NULL,...,19.4,20,27
2a05cbf711cca7d5fd6c87352fb17b3d9d2fc43265681cb1f365e7be01b80f8d,5.48575,1,EVALUATED,12,"2019-10-19 23:10:07","AdaBoostLearner(myProd(ARG0, 1), ModifyLearnerFloat(learnerType('LogR', {'penalty': 0, 'C': 1.0}), 0.01), 5, myFloatDiv(0.1, 0.1))",NULL,...,10.6,47.8,31
2a63dcf1c3a30f2505dd320d2d1d294d20b75943f1f81f9472b9616d8eb8e8bf,5.65042,1,WAITING_FOR_MASTER,22,"2019-10-20 12:57:54","AdaBoostLearner(sp_add(ARG0, ARG0), ModifyLearnerBool(learnerType('ExtraTrees', {'n_estimators': 100, 'max_depth': 6, 'criterion': 0}), passBool(trueBool)), myIntAdd(2, trueBool), 1.0)",NULL,...,16.6,21,39
2a782ce0d3f0f7e08020144b4551698c10ac5b3843edf00f9136476e14539c48,5.55737,1,EVALUATED,13,"2019-10-19 23:45:58","AdaBoostLearner(ARG0, ModifyLearnerFloat(learnerType('Trees', {'criterion': 0, 'splitter': 0}), 0.01), myIntAdd(3, falseBool), passFloat(1.0732457993792535))",NULL,...,19.6,19.6,26
2a95f1775f04b477686e115e633bcf3d88fe25f3c8a9059f8ef8f2a467ca2ae0,5.54088,1,EVALUATED,21,"2019-10-20 08:17:09","myPlanckTaper(AdaBoostLearner(myGaussian(ARG0, 0.1, 1), ModifyLearnerInt(learnerType('RandForest', {'n_estimators': 100, 'class_weight': 0, 'criterion': 0}), falseBool, 5), passTriState(1), myIntToFloat(9)), passFloat(myFloatAdd(100.0, 0.1)), passTriState(passTriState(1)))",NULL,...,15,18.8,35
2b14cec6593930c76490a9fa9e5774456e454a3a5c9bcf276e42f1e202459946,5.54712,1,EVALUATED,21,"2019-10-20 09:26:25","AdaBoostLearner(ARG0, ModifyLearnerList(learnerType('Trees', {'criterion': 0, 'splitter': 0}), [-8, 5]), myFloatToInt(1.0), myFloatDiv(100.0, myIntToFloat(3)))",NULL,...,19.4,20,24
